artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Never Sleeps,You Got The Love,0.519,0.761,8,-3.618,1,0.0445,0.105,6.48e-06,0.103,0.309,124.947,audio_features,1O3Jlr6ksM6meUe1atDAxY,spotify:track:1O3Jlr6ksM6meUe1atDAxY,https://api.spotify.com/v1/tracks/1O3Jlr6ksM6meUe1atDAxY,https://api.spotify.com/v1/audio-analysis/1O3Jlr6ksM6meUe1atDAxY,196685,4
J Lisk,Remember,0.881,0.377,6,-15.256,1,0.0502,0.213,0.849,0.104,0.399,123.974,audio_features,2nEdgiHdguBvGmES5Pv4Ca,spotify:track:2nEdgiHdguBvGmES5Pv4Ca,https://api.spotify.com/v1/tracks/2nEdgiHdguBvGmES5Pv4Ca,https://api.spotify.com/v1/audio-analysis/2nEdgiHdguBvGmES5Pv4Ca,171290,4
Oliver Heldens,Set Me Free (feat. MAX),0.793,0.701,2,-4.764,1,0.0428,0.00544,0,0.164,0.62,123.964,audio_features,1bmvJkAA8Yz9bv6y3WOj3U,spotify:track:1bmvJkAA8Yz9bv6y3WOj3U,https://api.spotify.com/v1/tracks/1bmvJkAA8Yz9bv6y3WOj3U,https://api.spotify.com/v1/audio-analysis/1bmvJkAA8Yz9bv6y3WOj3U,193364,4
Diana Ross,If The World Just Danced - MOTi Remix,0.776,0.614,2,-7.666,1,0.0488,0.18,0,0.109,0.43,120.003,audio_features,7kEh6jNlJOAhC0lv6XV3iw,spotify:track:7kEh6jNlJOAhC0lv6XV3iw,https://api.spotify.com/v1/tracks/7kEh6jNlJOAhC0lv6XV3iw,https://api.spotify.com/v1/audio-analysis/7kEh6jNlJOAhC0lv6XV3iw,209013,4
GAMPER & DADONI,More Than I Can Say,0.53,0.807,6,-5.348,1,0.147,0.000532,2.75e-06,0.496,0.263,127.991,audio_features,7HjAWHKa7PURoZFHgjOA5O,spotify:track:7HjAWHKa7PURoZFHgjOA5O,https://api.spotify.com/v1/tracks/7HjAWHKa7PURoZFHgjOA5O,https://api.spotify.com/v1/audio-analysis/7HjAWHKa7PURoZFHgjOA5O,153197,4
Morgan Page,When I'm Right,0.751,0.784,8,-4.964,1,0.138,0.0521,2.64e-05,0.0629,0.533,106.069,audio_features,2CK74bmcRamAsB7DUBR4aJ,spotify:track:2CK74bmcRamAsB7DUBR4aJ,https://api.spotify.com/v1/tracks/2CK74bmcRamAsB7DUBR4aJ,https://api.spotify.com/v1/audio-analysis/2CK74bmcRamAsB7DUBR4aJ,164151,4
Antoine Cara,GOLDEN,0.738,0.911,8,-3.531,1,0.139,0.0693,0.000381,0.62,0.533,103.998,audio_features,6QWB8L8CgRGLxFi34PD382,spotify:track:6QWB8L8CgRGLxFi34PD382,https://api.spotify.com/v1/tracks/6QWB8L8CgRGLxFi34PD382,https://api.spotify.com/v1/audio-analysis/6QWB8L8CgRGLxFi34PD382,219231,4
Yung Bae,Silver and Gold (feat. Sam Fischer & Pink Sweat$),0.652,0.797,11,-4.78,0,0.0505,0.168,1.48e-06,0.339,0.358,107.002,audio_features,0xHeGspdxuVIm49iNXDO2u,spotify:track:0xHeGspdxuVIm49iNXDO2u,https://api.spotify.com/v1/tracks/0xHeGspdxuVIm49iNXDO2u,https://api.spotify.com/v1/audio-analysis/0xHeGspdxuVIm49iNXDO2u,177538,4
Disciples,I Got You,0.711,0.876,5,-4.144,1,0.0551,0.145,0,0.116,0.706,122.969,audio_features,5DF2KFDVeC7wF5CXipl9WN,spotify:track:5DF2KFDVeC7wF5CXipl9WN,https://api.spotify.com/v1/tracks/5DF2KFDVeC7wF5CXipl9WN,https://api.spotify.com/v1/audio-analysis/5DF2KFDVeC7wF5CXipl9WN,210732,4
Syn Cole,Over You,0.74,0.745,7,-3.848,1,0.031,0.255,0.000186,0.094,0.352,126.015,audio_features,4FpbkwsFcWACH49QWaMKs7,spotify:track:4FpbkwsFcWACH49QWaMKs7,https://api.spotify.com/v1/tracks/4FpbkwsFcWACH49QWaMKs7,https://api.spotify.com/v1/audio-analysis/4FpbkwsFcWACH49QWaMKs7,171429,4
Justin Caruso,No Eyes On Me - Sondr Remix,0.59,0.94,0,-5.593,1,0.0456,0.00309,6.82e-05,0.332,0.352,121.02,audio_features,38i0XKHKLg72RTn3i6TmeP,spotify:track:38i0XKHKLg72RTn3i6TmeP,https://api.spotify.com/v1/tracks/38i0XKHKLg72RTn3i6TmeP,https://api.spotify.com/v1/audio-analysis/38i0XKHKLg72RTn3i6TmeP,172315,4
Years & Years,Starstruck,0.555,0.879,9,-2.484,0,0.0983,0.011,0,0.298,0.691,113.852,audio_features,2WJVFqVQ3ivhAoAQWzEzeL,spotify:track:2WJVFqVQ3ivhAoAQWzEzeL,https://api.spotify.com/v1/tracks/2WJVFqVQ3ivhAoAQWzEzeL,https://api.spotify.com/v1/audio-analysis/2WJVFqVQ3ivhAoAQWzEzeL,207755,4
Elton John,Cold Heart - PNAU Remix,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,audio_features,6zSpb8dQRaw0M1dK8PBwQz,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/tracks/6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/audio-analysis/6zSpb8dQRaw0M1dK8PBwQz,202735,4
MAKJ,Just Sayin',0.734,0.763,9,-6.971,0,0.272,0.059,4.12e-06,0.239,0.651,119.962,audio_features,3iEdgCfsmUIRWDuW7PMLCL,spotify:track:3iEdgCfsmUIRWDuW7PMLCL,https://api.spotify.com/v1/tracks/3iEdgCfsmUIRWDuW7PMLCL,https://api.spotify.com/v1/audio-analysis/3iEdgCfsmUIRWDuW7PMLCL,198997,4
Nicky Romero,Nights With You,0.58,0.745,8,-4.915,0,0.048,0.383,0,0.25,0.612,150.103,audio_features,1Gx6oQEiS4h5e7ltUDN1jc,spotify:track:1Gx6oQEiS4h5e7ltUDN1jc,https://api.spotify.com/v1/tracks/1Gx6oQEiS4h5e7ltUDN1jc,https://api.spotify.com/v1/audio-analysis/1Gx6oQEiS4h5e7ltUDN1jc,149200,4
Tensnake,Antibodies,0.776,0.814,0,-5.86,0,0.0737,0.0336,0,0.109,0.831,118.032,audio_features,2kEvC6w9wRf96llW9sJrRU,spotify:track:2kEvC6w9wRf96llW9sJrRU,https://api.spotify.com/v1/tracks/2kEvC6w9wRf96llW9sJrRU,https://api.spotify.com/v1/audio-analysis/2kEvC6w9wRf96llW9sJrRU,200022,4
Metrush,Somebody - Stadiumx Edit,0.595,0.775,10,-4.4,1,0.0511,0.224,8.09e-06,0.348,0.128,124.023,audio_features,7Akjeeqf80wiB6vuxLjNBh,spotify:track:7Akjeeqf80wiB6vuxLjNBh,https://api.spotify.com/v1/tracks/7Akjeeqf80wiB6vuxLjNBh,https://api.spotify.com/v1/audio-analysis/7Akjeeqf80wiB6vuxLjNBh,196413,4
Jeffrey Sutorius,No Regrets,0.703,0.901,2,-2.303,1,0.0384,0.063,0,0.0618,0.876,105.059,audio_features,4Q6b6mAjV9cEECioJ9thlE,spotify:track:4Q6b6mAjV9cEECioJ9thlE,https://api.spotify.com/v1/tracks/4Q6b6mAjV9cEECioJ9thlE,https://api.spotify.com/v1/audio-analysis/4Q6b6mAjV9cEECioJ9thlE,133714,4
Natio,Only Way,0.817,0.591,2,-10.37,0,0.0592,0.615,0.000255,0.124,0.538,119.995,audio_features,2XqrW3DckGuX40QWSp3QnZ,spotify:track:2XqrW3DckGuX40QWSp3QnZ,https://api.spotify.com/v1/tracks/2XqrW3DckGuX40QWSp3QnZ,https://api.spotify.com/v1/audio-analysis/2XqrW3DckGuX40QWSp3QnZ,190421,4
Goldroom,Guess I'm Jaded (RAC Mix),0.82,0.702,7,-6.06,0,0.0346,0.042,0.00991,0.143,0.548,113.958,audio_features,6ivAF3eU90MFrhFi5EFkcQ,spotify:track:6ivAF3eU90MFrhFi5EFkcQ,https://api.spotify.com/v1/tracks/6ivAF3eU90MFrhFi5EFkcQ,https://api.spotify.com/v1/audio-analysis/6ivAF3eU90MFrhFi5EFkcQ,187368,4
GATTÜSO,Heart On My Sleeve,0.559,0.856,0,-4.122,0,0.0621,0.00815,0,0.113,0.276,127.997,audio_features,32hvlKjjOhc15tnVmNk4wE,spotify:track:32hvlKjjOhc15tnVmNk4wE,https://api.spotify.com/v1/tracks/32hvlKjjOhc15tnVmNk4wE,https://api.spotify.com/v1/audio-analysis/32hvlKjjOhc15tnVmNk4wE,209062,4
Felix Jaehn,I Got A Feeling,0.6,0.845,2,-3.695,0,0.042,0.0238,0,0.434,0.378,125.027,audio_features,67khZBWjxlHg85xcwdySjS,spotify:track:67khZBWjxlHg85xcwdySjS,https://api.spotify.com/v1/tracks/67khZBWjxlHg85xcwdySjS,https://api.spotify.com/v1/audio-analysis/67khZBWjxlHg85xcwdySjS,144136,4
Celeste,Stop This Flame - Celeste x MK,0.692,0.846,8,-5.72,1,0.0559,0.0194,2.91e-05,0.324,0.827,124.007,audio_features,3FN7IJMnUMWZXDw08ix3ot,spotify:track:3FN7IJMnUMWZXDw08ix3ot,https://api.spotify.com/v1/tracks/3FN7IJMnUMWZXDw08ix3ot,https://api.spotify.com/v1/audio-analysis/3FN7IJMnUMWZXDw08ix3ot,203947,4
Kodaline,Wherever You Are - Joel Corry Remix,0.702,0.869,1,-4.603,0,0.0313,0.000542,0.103,0.0958,0.583,125.966,audio_features,4j2Hnjpf038Ygz8tXe56IL,spotify:track:4j2Hnjpf038Ygz8tXe56IL,https://api.spotify.com/v1/tracks/4j2Hnjpf038Ygz8tXe56IL,https://api.spotify.com/v1/audio-analysis/4j2Hnjpf038Ygz8tXe56IL,199960,4
Wh0,Better Day (feat. Nile Rodgers & Josh Barry),0.714,0.866,8,-5.483,0,0.09,0.00406,0.0178,0.292,0.646,125.072,audio_features,3PdLMTut7spFf9leWqBrjK,spotify:track:3PdLMTut7spFf9leWqBrjK,https://api.spotify.com/v1/tracks/3PdLMTut7spFf9leWqBrjK,https://api.spotify.com/v1/audio-analysis/3PdLMTut7spFf9leWqBrjK,149760,4
Kaptan,Whatever You Want (GOLDHOUSE Remix),0.674,0.663,11,-8.386,0,0.0391,0.00772,1.37e-05,0.287,0.16,124.028,audio_features,1KrlP4LxckHjLp7faoUw26,spotify:track:1KrlP4LxckHjLp7faoUw26,https://api.spotify.com/v1/tracks/1KrlP4LxckHjLp7faoUw26,https://api.spotify.com/v1/audio-analysis/1KrlP4LxckHjLp7faoUw26,195726,4
Siedah Garrett,Do You Want It Right Now (Siedah Garrett vs. Eden Prince),0.307,0.961,10,-5.6,0,0.0588,0.0013,0.00474,0.514,0.463,122.263,audio_features,3008zmJyaNEFbGEYNTg4mk,spotify:track:3008zmJyaNEFbGEYNTg4mk,https://api.spotify.com/v1/tracks/3008zmJyaNEFbGEYNTg4mk,https://api.spotify.com/v1/audio-analysis/3008zmJyaNEFbGEYNTg4mk,161472,4
Clément Leroux,Baby (Tell Me),0.679,0.593,5,-7.614,1,0.0504,0.0697,0,0.229,0.494,120.04,audio_features,4DMtJWCPt4JmPFS94eubcL,spotify:track:4DMtJWCPt4JmPFS94eubcL,https://api.spotify.com/v1/tracks/4DMtJWCPt4JmPFS94eubcL,https://api.spotify.com/v1/audio-analysis/4DMtJWCPt4JmPFS94eubcL,207539,4
Sam Feldt,Everything About You (feat. your friend polly),0.74,0.874,6,-2.832,1,0.0425,0.0718,0,0.0697,0.447,111.973,audio_features,3CC7fyeynJ2RVDUlUDPNXR,spotify:track:3CC7fyeynJ2RVDUlUDPNXR,https://api.spotify.com/v1/tracks/3CC7fyeynJ2RVDUlUDPNXR,https://api.spotify.com/v1/audio-analysis/3CC7fyeynJ2RVDUlUDPNXR,178125,4
The Knocks,R U HIGH (feat. Mallrat),0.739,0.628,8,-4.137,1,0.0703,0.0245,0,0.266,0.634,120.944,audio_features,1nyyEarKbjbGm3iJqvZknV,spotify:track:1nyyEarKbjbGm3iJqvZknV,https://api.spotify.com/v1/tracks/1nyyEarKbjbGm3iJqvZknV,https://api.spotify.com/v1/audio-analysis/1nyyEarKbjbGm3iJqvZknV,239457,4
Don Diablo,Tears For Later,0.633,0.866,1,-3.694,1,0.149,0.0246,0.001,0.0904,0.161,95.059,audio_features,0qLCGr3tEqsvk5FfHU2XqV,spotify:track:0qLCGr3tEqsvk5FfHU2XqV,https://api.spotify.com/v1/tracks/0qLCGr3tEqsvk5FfHU2XqV,https://api.spotify.com/v1/audio-analysis/0qLCGr3tEqsvk5FfHU2XqV,166737,4
Vicetone,Somebody Like You,0.62,0.851,6,-2.727,0,0.0332,0.136,0.000144,0.0999,0.816,122.011,audio_features,3d5sy82qemYO5B5TljeoBs,spotify:track:3d5sy82qemYO5B5TljeoBs,https://api.spotify.com/v1/tracks/3d5sy82qemYO5B5TljeoBs,https://api.spotify.com/v1/audio-analysis/3d5sy82qemYO5B5TljeoBs,208571,4
LODATO,Good Thing,0.702,0.898,8,-5.449,1,0.0459,0.0293,2.82e-06,0.134,0.705,117.028,audio_features,61fU4EtbNDg650uAsscnVK,spotify:track:61fU4EtbNDg650uAsscnVK,https://api.spotify.com/v1/tracks/61fU4EtbNDg650uAsscnVK,https://api.spotify.com/v1/audio-analysis/61fU4EtbNDg650uAsscnVK,211282,4
PNAU,Lucky,0.585,0.956,0,-3.577,1,0.0564,0.0285,0,0.213,0.593,120.004,audio_features,0Quhzm1B1Z9I5S9RP6BgLh,spotify:track:0Quhzm1B1Z9I5S9RP6BgLh,https://api.spotify.com/v1/tracks/0Quhzm1B1Z9I5S9RP6BgLh,https://api.spotify.com/v1/audio-analysis/0Quhzm1B1Z9I5S9RP6BgLh,205704,4
Joe Killington,Heal Me - Radio Edit,0.701,0.741,11,-6.874,0,0.0503,0.0411,1.65e-05,0.172,0.568,119.994,audio_features,1nuGErGW6D8RHdYVW8xC8l,spotify:track:1nuGErGW6D8RHdYVW8xC8l,https://api.spotify.com/v1/tracks/1nuGErGW6D8RHdYVW8xC8l,https://api.spotify.com/v1/audio-analysis/1nuGErGW6D8RHdYVW8xC8l,173748,4
Lee Wilson,Summertime,0.748,0.75,2,-7.115,1,0.052,0.000183,0.0626,0.046,0.734,121.98,audio_features,5iqlyXZPcfCtKxG5vqgu3Y,spotify:track:5iqlyXZPcfCtKxG5vqgu3Y,https://api.spotify.com/v1/tracks/5iqlyXZPcfCtKxG5vqgu3Y,https://api.spotify.com/v1/audio-analysis/5iqlyXZPcfCtKxG5vqgu3Y,231313,4
Sam Feldt,2 Hearts (feat. Gia Koka),0.503,0.754,7,-3.634,1,0.0424,0.264,5.85e-05,0.297,0.597,116.524,audio_features,0EdgK7ASb4kfRkW8pVMN02,spotify:track:0EdgK7ASb4kfRkW8pVMN02,https://api.spotify.com/v1/tracks/0EdgK7ASb4kfRkW8pVMN02,https://api.spotify.com/v1/audio-analysis/0EdgK7ASb4kfRkW8pVMN02,186750,4
ARTY,Kingdom,0.533,0.731,4,-3.224,1,0.0322,0.135,3e-06,0.198,0.312,127.98,audio_features,7mYp88qI0fTKLWr93vHTJM,spotify:track:7mYp88qI0fTKLWr93vHTJM,https://api.spotify.com/v1/tracks/7mYp88qI0fTKLWr93vHTJM,https://api.spotify.com/v1/audio-analysis/7mYp88qI0fTKLWr93vHTJM,240469,4
Claptone,My Night,0.705,0.825,2,-5.439,1,0.029,0.0331,2.6e-06,0.261,0.581,122.035,audio_features,5bgeFf7dJArqJVi4PeD3Tp,spotify:track:5bgeFf7dJArqJVi4PeD3Tp,https://api.spotify.com/v1/tracks/5bgeFf7dJArqJVi4PeD3Tp,https://api.spotify.com/v1/audio-analysis/5bgeFf7dJArqJVi4PeD3Tp,135547,4
John Summit,Better Than This,0.673,0.839,9,-6.787,0,0.0373,0.0177,0.416,0.126,0.24,125.03,audio_features,5OLSGox6JVpAyEQuoSYRcs,spotify:track:5OLSGox6JVpAyEQuoSYRcs,https://api.spotify.com/v1/tracks/5OLSGox6JVpAyEQuoSYRcs,https://api.spotify.com/v1/audio-analysis/5OLSGox6JVpAyEQuoSYRcs,188160,4
Jodie Harsh,Never Knew (L.O.V.E.),0.824,0.972,8,-4.045,0,0.0495,0.0384,0.0819,0.502,0.759,125.978,audio_features,7DGGa4uHnoQeYHSeCWrPOa,spotify:track:7DGGa4uHnoQeYHSeCWrPOa,https://api.spotify.com/v1/tracks/7DGGa4uHnoQeYHSeCWrPOa,https://api.spotify.com/v1/audio-analysis/7DGGa4uHnoQeYHSeCWrPOa,175238,4
TCTS,Better Without You (feat. Glowie),0.754,0.804,10,-5.896,0,0.0557,0.0166,7.42e-06,0.0472,0.708,123.03,audio_features,1tQNwQeYxq5FsSm0FALERe,spotify:track:1tQNwQeYxq5FsSm0FALERe,https://api.spotify.com/v1/tracks/1tQNwQeYxq5FsSm0FALERe,https://api.spotify.com/v1/audio-analysis/1tQNwQeYxq5FsSm0FALERe,147998,4
Sam Feldt,Call On Me (feat. Georgia Ku),0.662,0.794,6,-4.239,1,0.0533,0.171,0,0.0883,0.641,104.951,audio_features,3pBv3LfvfPft2TqHleqKHo,spotify:track:3pBv3LfvfPft2TqHleqKHo,https://api.spotify.com/v1/tracks/3pBv3LfvfPft2TqHleqKHo,https://api.spotify.com/v1/audio-analysis/3pBv3LfvfPft2TqHleqKHo,192000,4
Syn Cole,Breathe (feat. kaspara),0.753,0.749,6,-5.214,1,0.0314,0.0546,4.39e-06,0.166,0.589,121.988,audio_features,7pDdE5FLqcNCvjxzRzm80r,spotify:track:7pDdE5FLqcNCvjxzRzm80r,https://api.spotify.com/v1/tracks/7pDdE5FLqcNCvjxzRzm80r,https://api.spotify.com/v1/audio-analysis/7pDdE5FLqcNCvjxzRzm80r,175082,4
Gryffin,Best Is Yet To Come (with Kyle Reynolds),0.569,0.85,4,-3.914,1,0.0369,0.0148,0,0.245,0.551,122.042,audio_features,2gZwBmkSmsVfEPFWGuWTDk,spotify:track:2gZwBmkSmsVfEPFWGuWTDk,https://api.spotify.com/v1/tracks/2gZwBmkSmsVfEPFWGuWTDk,https://api.spotify.com/v1/audio-analysis/2gZwBmkSmsVfEPFWGuWTDk,215201,4
Tensnake,Antibodies - LP Giobbi Remix,0.61,0.765,3,-4.914,1,0.172,0.175,1.05e-06,0.0914,0.243,125.028,audio_features,2BqIdDEwf8bHH0JuwS9j4O,spotify:track:2BqIdDEwf8bHH0JuwS9j4O,https://api.spotify.com/v1/tracks/2BqIdDEwf8bHH0JuwS9j4O,https://api.spotify.com/v1/audio-analysis/2BqIdDEwf8bHH0JuwS9j4O,312226,4
Felix Cartal,Happy Hour,0.625,0.855,5,-3.184,0,0.0401,0.00324,0,0.742,0.303,120.004,audio_features,0Q8I9WVpuNEFPiF83ZpcvU,spotify:track:0Q8I9WVpuNEFPiF83ZpcvU,https://api.spotify.com/v1/tracks/0Q8I9WVpuNEFPiF83ZpcvU,https://api.spotify.com/v1/audio-analysis/0Q8I9WVpuNEFPiF83ZpcvU,168000,4
Don Diablo,Problems,0.721,0.768,3,-4.371,1,0.0685,0.21,0.00843,0.262,0.468,124.076,audio_features,2dyrLrVopYKGc3H9oOYSmZ,spotify:track:2dyrLrVopYKGc3H9oOYSmZ,https://api.spotify.com/v1/tracks/2dyrLrVopYKGc3H9oOYSmZ,https://api.spotify.com/v1/audio-analysis/2dyrLrVopYKGc3H9oOYSmZ,179032,4
Andrew Rayel,Silver Lining,0.633,0.844,5,-3.815,0,0.0461,0.0451,0,0.097,0.637,125.032,audio_features,6D9pncRlZZoq4oc1tzAC1y,spotify:track:6D9pncRlZZoq4oc1tzAC1y,https://api.spotify.com/v1/tracks/6D9pncRlZZoq4oc1tzAC1y,https://api.spotify.com/v1/audio-analysis/6D9pncRlZZoq4oc1tzAC1y,177746,4
Cash Cash,Ride or Die (feat. Phoebe Ryan),0.547,0.881,0,-3.152,0,0.0512,0.0159,0,0.171,0.215,99.979,audio_features,2tYbp6gUNzQXYj8XhVAh9e,spotify:track:2tYbp6gUNzQXYj8XhVAh9e,https://api.spotify.com/v1/tracks/2tYbp6gUNzQXYj8XhVAh9e,https://api.spotify.com/v1/audio-analysis/2tYbp6gUNzQXYj8XhVAh9e,188400,4
Petey Martin,Come Back Home,0.598,0.559,5,-5.835,1,0.0387,0.019,0,0.17,0.19,122.066,audio_features,5qpEtUsEI1VkG63MNlRrAC,spotify:track:5qpEtUsEI1VkG63MNlRrAC,https://api.spotify.com/v1/tracks/5qpEtUsEI1VkG63MNlRrAC,https://api.spotify.com/v1/audio-analysis/5qpEtUsEI1VkG63MNlRrAC,179853,4
Jonas Blue,Hear Me Say,0.697,0.836,5,-5.005,1,0.0437,0.133,4.46e-06,0.0754,0.631,121.977,audio_features,7dk9EBvTbbKBbFxjCAJpwK,spotify:track:7dk9EBvTbbKBbFxjCAJpwK,https://api.spotify.com/v1/tracks/7dk9EBvTbbKBbFxjCAJpwK,https://api.spotify.com/v1/audio-analysis/7dk9EBvTbbKBbFxjCAJpwK,190772,4
Sam Feldt,Pick Me Up,0.688,0.662,6,-5.57,1,0.0441,0.0971,1.34e-06,0.172,0.549,115.106,audio_features,6VYIVgVqEIwzRwpJz5rMa4,spotify:track:6VYIVgVqEIwzRwpJz5rMa4,https://api.spotify.com/v1/tracks/6VYIVgVqEIwzRwpJz5rMa4,https://api.spotify.com/v1/audio-analysis/6VYIVgVqEIwzRwpJz5rMa4,174100,4
Syn Cole,Feels Like Love (feat. MIYA MIYA),0.728,0.657,0,-5.329,0,0.042,0.0696,3.41e-06,0.0855,0.772,122.079,audio_features,4R4gOp9ybG85RqbrY7JELc,spotify:track:4R4gOp9ybG85RqbrY7JELc,https://api.spotify.com/v1/tracks/4R4gOp9ybG85RqbrY7JELc,https://api.spotify.com/v1/audio-analysis/4R4gOp9ybG85RqbrY7JELc,169672,4
Hook N Sling,The Best,0.813,0.848,0,-4.582,1,0.0534,0.0453,1.51e-05,0.0696,0.603,123.978,audio_features,1OU3OPHczBcfFU8cDzSzKT,spotify:track:1OU3OPHczBcfFU8cDzSzKT,https://api.spotify.com/v1/tracks/1OU3OPHczBcfFU8cDzSzKT,https://api.spotify.com/v1/audio-analysis/1OU3OPHczBcfFU8cDzSzKT,158354,4
Clean Bandit,Real Love x Sunchyme (feat. Jess Glynne) [VIP Mash-up],0.598,0.833,2,-6.333,1,0.0497,0.0172,0,0.544,0.464,125.004,audio_features,17fPLuA4TttWwfNcf833J1,spotify:track:17fPLuA4TttWwfNcf833J1,https://api.spotify.com/v1/tracks/17fPLuA4TttWwfNcf833J1,https://api.spotify.com/v1/audio-analysis/17fPLuA4TttWwfNcf833J1,219052,4
Virginia To Vegas,Malibu,0.657,0.653,9,-8.525,1,0.0258,0.0568,0.000142,0.321,0.624,111.974,audio_features,5XPo15e5ICs6NvSMn44pTF,spotify:track:5XPo15e5ICs6NvSMn44pTF,https://api.spotify.com/v1/tracks/5XPo15e5ICs6NvSMn44pTF,https://api.spotify.com/v1/audio-analysis/5XPo15e5ICs6NvSMn44pTF,148822,4
Calvin Harris,By Your Side (feat. Tom Grennan),0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,audio_features,0vR2rIVORmgeKiGIgNT0fV,spotify:track:0vR2rIVORmgeKiGIgNT0fV,https://api.spotify.com/v1/tracks/0vR2rIVORmgeKiGIgNT0fV,https://api.spotify.com/v1/audio-analysis/0vR2rIVORmgeKiGIgNT0fV,189672,4
Surf Mesa,Another Life (feat. FLETCHER & Josh Golden),0.648,0.724,0,-5.189,1,0.0263,0.0198,0,0.15,0.382,125.014,audio_features,3ng7epefERNazaZkkbwLdq,spotify:track:3ng7epefERNazaZkkbwLdq,https://api.spotify.com/v1/tracks/3ng7epefERNazaZkkbwLdq,https://api.spotify.com/v1/audio-analysis/3ng7epefERNazaZkkbwLdq,162954,4
Silk City,New Love (feat. Ellie Goulding),0.786,0.732,7,-6.664,1,0.0421,0.0547,2.47e-06,0.342,0.631,123.982,audio_features,3qcse1HvDQ1vGQo6Egtkom,spotify:track:3qcse1HvDQ1vGQo6Egtkom,https://api.spotify.com/v1/tracks/3qcse1HvDQ1vGQo6Egtkom,https://api.spotify.com/v1/audio-analysis/3qcse1HvDQ1vGQo6Egtkom,190680,4
Sam Feldt,The Riddle (feat. Lateshift),0.622,0.756,4,-5.375,1,0.0474,0.346,0,0.3,0.498,95.939,audio_features,6r2lsLYBrnLj0nckwyv7vn,spotify:track:6r2lsLYBrnLj0nckwyv7vn,https://api.spotify.com/v1/tracks/6r2lsLYBrnLj0nckwyv7vn,https://api.spotify.com/v1/audio-analysis/6r2lsLYBrnLj0nckwyv7vn,187500,4
David Solomon,Learn To Love Me (feat. Ryan Tedder),0.579,0.704,6,-6.209,0,0.0305,0.369,0,0.27,0.164,124.978,audio_features,5Apm1AC2iO9thO32d5bA8y,spotify:track:5Apm1AC2iO9thO32d5bA8y,https://api.spotify.com/v1/tracks/5Apm1AC2iO9thO32d5bA8y,https://api.spotify.com/v1/audio-analysis/5Apm1AC2iO9thO32d5bA8y,178560,4
Lilly Ahlberg,Young Forever,0.846,0.637,9,-7.388,0,0.037,0.0219,0.000826,0.0636,0.557,120.997,audio_features,2VveodsDiyIi3zcYMDgRx1,spotify:track:2VveodsDiyIi3zcYMDgRx1,https://api.spotify.com/v1/tracks/2VveodsDiyIi3zcYMDgRx1,https://api.spotify.com/v1/audio-analysis/2VveodsDiyIi3zcYMDgRx1,218294,4
Danny Quest,That Feeling (feat. Hayley May),0.665,0.846,2,-5.563,1,0.031,0.00559,0.007,0.134,0.78,123.988,audio_features,7clsGP3ea7rhBaEK9ga898,spotify:track:7clsGP3ea7rhBaEK9ga898,https://api.spotify.com/v1/tracks/7clsGP3ea7rhBaEK9ga898,https://api.spotify.com/v1/audio-analysis/7clsGP3ea7rhBaEK9ga898,134442,4
Ella Henderson,Risk It All,0.706,0.914,5,-5.668,0,0.0615,0.19,0,0.0886,0.299,124.03,audio_features,2ntTfXxuIi3jlePOKSz26N,spotify:track:2ntTfXxuIi3jlePOKSz26N,https://api.spotify.com/v1/tracks/2ntTfXxuIi3jlePOKSz26N,https://api.spotify.com/v1/audio-analysis/2ntTfXxuIi3jlePOKSz26N,178065,4
Dillon Francis,Reaching Out,0.782,0.748,0,-4.32,1,0.0523,0.0629,0,0.1,0.571,123.937,audio_features,7KTcpv7wPJ4r6lR5SLzurh,spotify:track:7KTcpv7wPJ4r6lR5SLzurh,https://api.spotify.com/v1/tracks/7KTcpv7wPJ4r6lR5SLzurh,https://api.spotify.com/v1/audio-analysis/7KTcpv7wPJ4r6lR5SLzurh,134584,4
Deacon,Love For The Summer (feat. Loren Gray),0.569,0.611,9,-7.275,1,0.0909,0.0198,0,0.0356,0.334,170.121,audio_features,4WpLRgfjvPKvt1vt37z7Wk,spotify:track:4WpLRgfjvPKvt1vt37z7Wk,https://api.spotify.com/v1/tracks/4WpLRgfjvPKvt1vt37z7Wk,https://api.spotify.com/v1/audio-analysis/4WpLRgfjvPKvt1vt37z7Wk,188587,4
GAMPER & DADONI,Rule The World (feat. ILIRA),0.717,0.627,8,-8.198,1,0.0966,0.00974,0,0.222,0.437,125.965,audio_features,3yvHcaY61FpeSiLiHiIST4,spotify:track:3yvHcaY61FpeSiLiHiIST4,https://api.spotify.com/v1/tracks/3yvHcaY61FpeSiLiHiIST4,https://api.spotify.com/v1/audio-analysis/3yvHcaY61FpeSiLiHiIST4,170786,4
